code,product_name,categories,packaging,ingredients_analysis_tags,ecoscore_score,ecoscore_grade,food_type,is_biodegradable,final_ecoscore,biodegradability_score,biodegradability_label,clean_category,product_name_lower,clean_category_fixed
8904073705027.0,Kings Roasted Curry Powder,,,,,,other,no,,30.0,Non Biodegradable,spices,kings roasted curry powder,other
8906068350076.0,Achar pachanga,,,,,,other,no,,30.0,Non Biodegradable,non_food,achar pachanga,non_food
8901725181260.0,Yippee,,,"['en:palm-oil-free', 'en:maybe-vegan', 'en:maybe-vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,yippee,non_food
8901207014642.0,Tomato Puree,,Recyclable paper,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,yes,,100.0,Highly Biodegradable,non_food,tomato puree,non_food
8964000390658.0,Rose oil,,,,,,other,no,,30.0,Non Biodegradable,non_food,rose oil,non_food
8901030733994.0,Bru Instant,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,bru instant,non_food
8934804021317.0,Maggi,,,"['en:may-contain-palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,maggi,non_food
8901725123123.0,iodized salt,,,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,spices,iodized salt,other
8936017368111.0,Omachi,,,"['en:may-contain-palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,omachi,non_food
8935001706908.0,chupa chups,,Plastic,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,chupa chups,non_food
8992741904070.0,Big Doggie,,,,,,other,no,,30.0,Non Biodegradable,non_food,big doggie,non_food
89085578.0,Calamar patagónico,,,,,,other,no,,30.0,Non Biodegradable,non_food,calamar patagónico,non_food
8903662010047.0,LEGACY Traditional Basmati Rice,,,,,,other,no,,30.0,Non Biodegradable,grain,legacy traditional basmati rice,grain
8998009080500.0,Kraft Cheddar 160g,,"en:Box, en:Container","['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,50.0,Moderately Biodegradable,non_food,kraft cheddar 160g,non_food
8904004414493.0,Gol Kachauri,,,,,,other,no,,30.0,Non Biodegradable,non_food,gol kachauri,non_food
8901972059725.0,Saltine Salted Tops Crackers,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,snack,saltine salted tops crackers,snack
8936121110750.0,Sour Soup,,,,,,other,no,,30.0,Non Biodegradable,non_food,sour soup,non_food
8906031882016.0,Rajam Badam drink mix,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,beverage,no,,40.0,Moderately Biodegradable,beverage,rajam badam drink mix,beverage
8901030757501.0,Knorr,,Plastic,"['en:may-contain-palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,non_food,knorr,non_food
8906050850300.0,Banana wafer,,Plastic pack,"['en:palm-oil', 'en:vegan', 'en:vegetarian']",,,other,no,,30.0,Non Biodegradable,non_food,banana wafer,non_food
8936046158660.0,Vermicelles de riz,,,,,,other,no,,30.0,Non Biodegradable,non_food,vermicelles de riz,non_food
8936146200283.0,Green Coconut,,,,,,other,no,,30.0,Non Biodegradable,non_food,green coconut,non_food
8901262180016.0,Malai Paneer,,Plastic,"['en:palm-oil-free', 'en:non-vegan', 'en:maybe-vegetarian']",,,dairy,no,,30.0,Non Biodegradable,dairy,malai paneer,dairy
8992741941013.0,Yupi Burger Bag,,,,,,other,no,,30.0,Non Biodegradable,non_food,yupi burger bag,non_food
8906009504131.0,Ghee,,,,,,other,no,,30.0,Non Biodegradable,dairy,ghee,dairy
8935005305145.0,Confiserie au sesame et a l'arachide,,,,,,other,no,,30.0,Non Biodegradable,non_food,confiserie au sesame et a l'arachide,non_food
8961008210537.0,Nestle Cerelac 6 month large,,,,,,other,no,,30.0,Non Biodegradable,non_food,nestle cerelac 6 month large,non_food
8901262220552.0,Chocolate Cookies,,,"['en:palm-oil-content-unknown', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,snack,no,,40.0,Moderately Biodegradable,beverage,chocolate cookies,confectionery
8961003030215.0,Salted biscuits,,Pakistan,,,,snack,no,,40.0,Moderately Biodegradable,snack,salted biscuits,confectionery
8907931000401.0,Garden Veggie Straws Sea salt,,,['en:vegetarian'],,,other,no,,35.0,Non Biodegradable,spices,garden veggie straws sea salt,other
8987000140481.0,Yogurt de oveja,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,yogurt de oveja,dairy
8908003113791.0,Pesnut Butter,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,pesnut butter,dairy
8904150502808.0,Oat et chocolat biscuit,,,,,,snack,no,,30.0,Non Biodegradable,beverage,oat et chocolat biscuit,confectionery
8902335010100.0,Cream Rich,,"Plastique, Papier","['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,cosmetic,no,,50.0,Moderately Biodegradable,cosmetic,cream rich,non_food
8902335010117.0,Cream Rich Orange,,"Plastique, Papier","['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,cosmetic,no,,50.0,Moderately Biodegradable,cosmetic,cream rich orange,non_food
8908011038048.0,Drupe mango drink,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,drupe mango drink,beverage
8901725196493.0,Dahl Bukhara,,,,,,other,no,,30.0,Non Biodegradable,non_food,dahl bukhara,non_food
8901063139213.0,Brit bourbon 150g (sys),,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,brit bourbon 150g (sys),non_food
8901063093409.0,good day cashew cookies,,Plastic,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,snack,no,,30.0,Non Biodegradable,snack,good day cashew cookies,confectionery
8964000685761.0,Nan Khatai,,,,,,other,no,,30.0,Non Biodegradable,non_food,nan khatai,non_food
8903754313018.0,Tata,,,,,,other,no,,30.0,Non Biodegradable,non_food,tata,non_food
8992745326229.0,Stella Home,,,,,,other,no,,30.0,Non Biodegradable,non_food,stella home,non_food
8908005382003.0,Oil,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,oil,non_food
8993175538541.0,Nextar nanas,,,,,,other,no,,30.0,Non Biodegradable,non_food,nextar nanas,non_food
8964000061107.0,young's Mayonnaise,,,,,,other,no,,30.0,Non Biodegradable,condiment,young's mayonnaise,other
8934680033473.0,โอรีโอ สตรอเบอร์รี่ เวเฟอร์โรล,,en:Box,,,,other,no,,40.0,Moderately Biodegradable,non_food,โอรีโอ สตรอเบอร์รี่ เวเฟอร์โรล,non_food
8901719100369.0,Parle Bis Hide &seek,,,"['en:may-contain-palm-oil', 'en:vegan-status-unknown', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,parle bis hide &seek,non_food
8901262152167.0,Amul masti spiced butter milk,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,amul masti spiced butter milk,dairy
8961003011733.0,Coconut cookies,,,,,,snack,no,,30.0,Non Biodegradable,snack,coconut cookies,confectionery
8904004442007.0,Punjabi Choley,,,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,punjabi choley,non_food
8908007370190.0,Milk,,,,,,dairy,no,,30.0,Non Biodegradable,dairy,milk,dairy
8901063092280.0,Good Day butter cookies,,Plastic,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,dairy,no,,30.0,Non Biodegradable,snack,good day butter cookies,dairy
8904063281203.0,Minute Khana Lachcha Paratha,,,,,,other,no,,30.0,Non Biodegradable,non_food,minute khana lachcha paratha,non_food
8992628680158.0,beurre évita,,Plastique,,,,other,no,,40.0,Moderately Biodegradable,non_food,beurre évita,non_food
8934561273219.0,Dried Rice Pancake,,,,,,other,no,,30.0,Non Biodegradable,grain,dried rice pancake,grain
8904004401967.0,Corn flaxes mixture,,,,,,other,no,,30.0,Non Biodegradable,non_food,corn flaxes mixture,non_food
8.935490400001006e+23,Bizcocho azucar mofeno nuez,,,,,,other,no,,30.0,Non Biodegradable,non_food,bizcocho azucar mofeno nuez,non_food
8936183450528.0,Chips de crevettes à frire,,,,,,snack,no,,30.0,Non Biodegradable,snack,chips de crevettes à frire,snack
8906007831239.0,Sliced Jalapenos,,Glass har,"['en:palm-oil-free', 'en:vegan', 'en:vegetarian']",,,other,no,,60.0,Moderately Biodegradable,non_food,sliced jalapenos,non_food
8901595862962.0,Ching's Schezwan Chutney,,Glass,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,60.0,Moderately Biodegradable,condiment,ching's schezwan chutney,sauce_condiment
8906002004331.0,Funfoods Pasta and Pizza Sauce,,Plastic,"['en:palm-oil-free', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,30.0,Non Biodegradable,condiment,funfoods pasta and pizza sauce,sauce_condiment
8901700003020.0,Bredif,,,,,,other,no,,30.0,Non Biodegradable,non_food,bredif,non_food
8993545702541.0,Maxi cassava crackers,,,,,,other,no,,30.0,Non Biodegradable,snack,maxi cassava crackers,snack
8904063210968.0,Tandoori garlic nan,,,"['en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,tandoori garlic nan,non_food
8901088172301.0,Loading…,,,,,,other,no,,30.0,Non Biodegradable,non_food,loading…,non_food
8901571001064.0,Eno,,,,,,other,no,,30.0,Non Biodegradable,non_food,eno,non_food
8908012289135.0,Nutramore,,,,,,other,no,,30.0,Non Biodegradable,non_food,nutramore,non_food
8906005340184.0,banana chips,,Plastic,,,,snack,no,,20.0,Non Biodegradable,snack,banana chips,snack
8906074530011.0,blam,,,,,,other,no,,30.0,Non Biodegradable,non_food,blam,non_food
8904089911177.0,Heritage Butter,,,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,dairy,no,,40.0,Moderately Biodegradable,dairy,heritage butter,dairy
8936147330194.0,Sauce pour nems,,,,,,other,no,,30.0,Non Biodegradable,condiment,sauce pour nems,sauce_condiment
8934563619138.0,Loading...,,,,,,other,no,,30.0,Non Biodegradable,non_food,loading...,non_food
8961003010217.0,Lu Tuc Cookies 84 GM,,,,,,snack,no,,30.0,Non Biodegradable,snack,lu tuc cookies 84 gm,confectionery
8941189600112.0,Clemon,,,,,,other,no,,30.0,Non Biodegradable,non_food,clemon,non_food
8994963002251.0,Nouilles au curry,,,,,,other,no,,30.0,Non Biodegradable,non_food,nouilles au curry,non_food
8961100500383.0,جاري التحميل…olive oil,,,,,,other,no,,30.0,Non Biodegradable,non_food,جاري التحميل…olive oil,non_food
8904109405501.0,Elaichi Soan papdi,,,,,,other,no,,30.0,Non Biodegradable,non_food,elaichi soan papdi,non_food
8992718853752.0,gekikara ramen extra pedas,,,,,,other,no,,30.0,Non Biodegradable,non_food,gekikara ramen extra pedas,non_food
8984002008634.0,Brotes de soja Coquet,,,,,,other,no,,30.0,Non Biodegradable,non_food,brotes de soja coquet,non_food
8908002544107.0,Beer,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,beer,non_food
8906008990010.0,Essence vanille,,,,,,other,no,,30.0,Non Biodegradable,non_food,essence vanille,non_food
8901808004943.0,Hot peri peri sauce,,,,,,other,no,,30.0,Non Biodegradable,condiment,hot peri peri sauce,sauce_condiment
8906043521255.0,Sainda namak,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,sainda namak,non_food
8938510335362.0,Matsha and marshmallow chocolate pie,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,matsha and marshmallow chocolate pie,confectionery
8964001071020.0,Cocomo,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,cocomo,non_food
8901233013091.0,Cadbury Oreo Small Pack,,Plastic,,,,other,no,,20.0,Non Biodegradable,non_food,cadbury oreo small pack,non_food
8935149551002.0,Ngu hat,,,,,,other,no,,30.0,Non Biodegradable,non_food,ngu hat,non_food
8908000296039.0,Chaal bhaja,,,,,,other,no,,30.0,Non Biodegradable,non_food,chaal bhaja,non_food
8936147650483.0,Yomee,,,,,,other,no,,30.0,Non Biodegradable,non_food,yomee,non_food
8992761002008.0,Fanta rasa coco pandan,,,,,,other,no,,30.0,Non Biodegradable,non_food,fanta rasa coco pandan,non_food
8935054882918.0,Bún bò huê’ (Rice noodle),,,,,,other,no,,30.0,Non Biodegradable,grain,bún bò huê’ (rice noodle),grain
8901047912757.0,Chana Cracker,,,,,,other,no,,30.0,Non Biodegradable,snack,chana cracker,snack
8901207028014.0,Alphonso Mango,,,,,,other,no,,30.0,Non Biodegradable,non_food,alphonso mango,non_food
8901207028571.0,Jamun Fruit Nectar Blend,,,,,,other,no,,30.0,Non Biodegradable,non_food,jamun fruit nectar blend,non_food
8998866202114.0,Mi Sedap Goreng 5x,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,mi sedap goreng 5x,non_food
8998866202312.0,Mie Sedap Tasty Grng Aym,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,mie sedap tasty grng aym,non_food
8906039951516.0,Tamilly,,,,,,other,no,,30.0,Non Biodegradable,non_food,tamilly,non_food
8936147330040.0,Broad noodle,,,,,,other,no,,30.0,Non Biodegradable,non_food,broad noodle,non_food
8904198805169.0,Euro Namkeen Kachori,,,,,,snack,no,,30.0,Non Biodegradable,snack,euro namkeen kachori,snack
8936630025484.0,Xlim express coffe,,,,,,other,no,,30.0,Non Biodegradable,non_food,xlim express coffe,non_food
8904063204578.0,Gluten Free Chapati,,,,,,other,no,,30.0,Non Biodegradable,non_food,gluten free chapati,non_food
8908001137102.0,DevBhumi Honey,,,"['en:palm-oil-free', 'en:non-vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,non_food,devbhumi honey,non_food
8934874114650.0,Sauce Poisson Phu Quoc Hung Thanh 25 &deg; 650ML Vietnam,,,,,,other,no,,30.0,Non Biodegradable,condiment,sauce poisson phu quoc hung thanh 25 &deg; 650ml vietnam,sauce_condiment
8901537071018.0,Daawat Biryani Basmati Rice 1kg,,,,,,other,no,,30.0,Non Biodegradable,grain,daawat biryani basmati rice 1kg,grain
8996001375235.0,โชกี้ ช๊อกโกแลด,,,,,,other,no,,30.0,Non Biodegradable,non_food,โชกี้ ช๊อกโกแลด,non_food
8935001721277.0,Alpenliebe,,,,,,other,no,,30.0,Non Biodegradable,non_food,alpenliebe,non_food
8964001305293.0,Moringa,,,,,,other,no,,30.0,Non Biodegradable,non_food,moringa,non_food
8992741941327.0,Yupi strawberry,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,yupi strawberry,non_food
8960076601629.0,Crunchy canadien maple syrup,,,,,,other,no,,30.0,Non Biodegradable,beverage,crunchy canadien maple syrup,beverage_syrup
8994963002336.0,Special Chicken Instant Noodles,,,,,,other,no,,30.0,Non Biodegradable,non_food,special chicken instant noodles,non_food
8934803043815.0,Bánh Phồng Mực Indonêxia,,,,,,other,no,,30.0,Non Biodegradable,non_food,bánh phồng mực indonêxia,non_food
8906113470148.0,Anaikotti,,,,,,other,no,,30.0,Non Biodegradable,non_food,anaikotti,non_food
8997033001857.0,Native cashews turmeric and black pepper,,,"['en:vegan', 'en:vegetarian']",,,other,no,,40.0,Moderately Biodegradable,spices,native cashews turmeric and black pepper,spice
8903662010344.0,Elonga Extra Long Basmati Rice,,,,,,other,no,,30.0,Non Biodegradable,grain,elonga extra long basmati rice,grain
8902188874058.0,Biryani/Pulav Masala,,,,,,other,no,,30.0,Non Biodegradable,spices,biryani/pulav masala,spices
8994763091035.0,Gega,,,,,,other,no,,30.0,Non Biodegradable,non_food,gega,non_food
8992628604154.0,Amanda multi purpose margarine,,Plastic,,,,other,no,,20.0,Non Biodegradable,non_food,amanda multi purpose margarine,non_food
8904022906031.0,Bonn Bread Atta Whole Wheat Bread,,,,,,other,no,,30.0,Non Biodegradable,grain,bonn bread atta whole wheat bread,grain
8901491366229.0,Kurkure Solid Masti Masala Twisteez Crisps,,,"['en:palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,snack,kurkure solid masti masala twisteez crisps,snack
8999999035051.0,Oreo cookies & cream,,,"['en:may-contain-palm-oil', 'en:non-vegan', 'en:vegetarian-status-unknown']",,,snack,no,,40.0,Moderately Biodegradable,snack,oreo cookies & cream,confectionery
8901030743030.0,Kissan,,,,,,other,no,,30.0,Non Biodegradable,non_food,kissan,non_food
8991002103825.0,Good Day Chococinno,,,,,,other,no,,30.0,Non Biodegradable,non_food,good day chococinno,non_food
8904304759522.0,HARITAKI POWDER,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,spices,haritaki powder,other
8998008000028.0,Galettes pour les nems,,,,,,other,no,,30.0,Non Biodegradable,non_food,galettes pour les nems,non_food
8934804035130.0,Dolce Gusto,,,,,,other,no,,30.0,Non Biodegradable,non_food,dolce gusto,non_food
8901047610561.0,Indian curry sauce,,,,,,other,no,,30.0,Non Biodegradable,condiment,indian curry sauce,sauce_condiment
8906042151651.0,Fresh atta,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,grain,fresh atta,grain
8901138170714.0,Septilin 100 Tabs,,,"['en:palm-oil-content-unknown', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,septilin 100 tabs,non_food
8901063325357.0,Toastea Rusk,,,,,,beverage,no,,30.0,Non Biodegradable,beverage,toastea rusk,beverage
8904063210623.0,Methi Paratha,,,,,,other,no,,30.0,Non Biodegradable,non_food,methi paratha,non_food
8906021122245.0,Aachi Mixed Veg.pickle,,,,,,other,no,,30.0,Non Biodegradable,non_food,aachi mixed veg.pickle,non_food
8901047039034.0,Basmati,,"Plastic, en:unknown-bag",,,,other,no,,20.0,Non Biodegradable,non_food,basmati,non_food
8992988130355.0,Rangginan,,,,,,other,no,,30.0,Non Biodegradable,non_food,rangginan,non_food
8901777403129.0,Vadila methi paratha,,,,,,other,no,,30.0,Non Biodegradable,non_food,vadila methi paratha,non_food
8906046143546.0,Cardamom chai latte,,,,,,other,no,,30.0,Non Biodegradable,non_food,cardamom chai latte,non_food
8908003439044.0,Kuthu vilakku,,,"['en:may-contain-palm-oil', 'en:vegan-status-unknown', 'en:vegetarian-status-unknown']",,,other,no,,40.0,Moderately Biodegradable,non_food,kuthu vilakku,non_food
89948125.0,Gummi fries,,,,,,other,no,,30.0,Non Biodegradable,non_food,gummi fries,non_food
8964000845035.0,"Froo-it Mango Nectar 2,1 litre",,,,,,other,no,,30.0,Non Biodegradable,non_food,"froo-it mango nectar 2,1 litre",non_food
